dt,sunrise,sunset,moonrise,moonset,moon_phase,summary,temp,feels_like,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,weather,clouds,pop,uvi,rain,City,Latitude,Longitude,snow,day,min,max,night,eve,morn,average_min_temp,average_max_temp,rain_fall,avg_clouds,City_ID
2025-02-08 11:00:00+00:00,1738997380,1739034018,1739017380,1738988100,0.36,Expect a day of partly cloudy with rain,"{'day': 12.76, 'min': 7.62, 'max': 12.77, 'night': 7.62, 'eve': 8.63, 'morn': 10.43}","{'day': 11.4, 'night': 5.95, 'eve': 7.07, 'morn': 8.96}",1024,50,2.55,8.7,128,16.05,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.25,2.0,0.24,Avignon,43.95,4.81,,12.76,7.62,12.77,7.62,8.63,10.43,4.2225,11.6275,1.815,52.5,82
2025-02-09 11:00:00+00:00,1739083702,1739120502,1739107680,1739077860,0.4,There will be partly cloudy today,"{'day': 11.11, 'min': 4.48, 'max': 12.51, 'night': 7.57, 'eve': 8.43, 'morn': 4.48}","{'day': 9.61, 'night': 4.98, 'eve': 6.51, 'morn': 2.02}",1030,51,1.19,4.07,350,8.48,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",82,0.0,2.0,,Avignon,43.95,4.81,,11.11,4.48,12.51,7.57,8.43,4.48,4.2225,11.6275,1.815,52.5,82
2025-02-10 11:00:00+00:00,1739170022,1739206985,1739198400,1739166960,0.43,"You can expect partly cloudy in the morning, with rain in the afternoon","{'day': 10.08, 'min': 4.23, 'max': 10.08, 'night': 8.84, 'eve': 8.77, 'morn': 4.23}","{'day': 8.79, 'night': 8.84, 'eve': 8.77, 'morn': 2.37}",1029,63,3.09,3.5,354,7.37,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,2.0,3.39,Avignon,43.95,4.81,,10.08,4.23,10.08,8.84,8.77,4.23,4.2225,11.6275,1.815,52.5,82
2025-02-03 11:00:00+00:00,1738565850,1738601685,1738574340,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 8.39, 'min': 2.23, 'max': 9.66, 'night': 4.03, 'eve': 8.63, 'morn': 2.56}","{'day': 4.59, 'night': 0.49, 'eve': 5.71, 'morn': -2.11}",1024,58,0.5,8.18,13,15.38,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.01,,Uzes,44.01,4.42,,8.39,2.23,9.66,4.03,8.63,2.56,3.12625,10.92375,2.1733333333333333,45.5,365
2025-02-04 11:00:00+00:00,1738652179,1738688169,1738662180,1738624380,0.22,Expect a day of partly cloudy with clear spells,"{'day': 9.73, 'min': 1.86, 'max': 12, 'night': 5.21, 'eve': 7.62, 'morn': 2.25}","{'day': 7.78, 'night': 2.83, 'eve': 6.05, 'morn': -0.99}",1027,56,1.33,4.06,353,9.22,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",21,0.0,1.94,,Uzes,44.01,4.42,,9.73,1.86,12.0,5.21,7.62,2.25,3.12625,10.92375,2.1733333333333333,45.5,365
2025-02-05 11:00:00+00:00,1738738507,1738774653,1738750200,1738715580,0.25,There will be clear sky today,"{'day': 10.02, 'min': 2.38, 'max': 11.82, 'night': 5.52, 'eve': 8.5, 'morn': 2.72}","{'day': 8.38, 'night': 1.5, 'eve': 4.41, 'morn': -0.43}",1033,50,-0.14,9.21,19,17.8,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.0,,Uzes,44.01,4.42,,10.02,2.38,11.82,5.52,8.5,2.72,3.12625,10.92375,2.1733333333333333,45.5,365
2025-02-06 11:00:00+00:00,1738824833,1738861137,1738838700,1738806720,0.29,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 8.97, 'min': 2.66, 'max': 10.47, 'night': 4.14, 'eve': 5.61, 'morn': 3.67}","{'day': 5.57, 'night': 0.98, 'eve': 1.94, 'morn': -0.97}",1030,55,0.23,7.32,11,14.26,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.02,,Uzes,44.01,4.42,,8.97,2.66,10.47,4.14,5.61,3.67,3.12625,10.92375,2.1733333333333333,45.5,365
2025-02-07 11:00:00+00:00,1738911158,1738947621,1738927680,1738897680,0.33,"You can expect partly cloudy in the morning, with rain in the afternoon","{'day': 11.16, 'min': 2.38, 'max': 11.16, 'night': 8.32, 'eve': 8.8, 'morn': 2.38}","{'day': 9.95, 'night': 4.96, 'eve': 5.3, 'morn': 0.79}",1021,62,3.92,9.0,142,15.08,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.63,1.78,0.86,Uzes,44.01,4.42,,11.16,2.38,11.16,8.32,8.8,2.38,3.12625,10.92375,2.1733333333333333,45.5,365
2025-02-08 11:00:00+00:00,1738997481,1739034105,1739017440,1738988220,0.36,Expect a day of partly cloudy with rain,"{'day': 9.67, 'min': 5.91, 'max': 10.61, 'night': 5.91, 'eve': 6.55, 'morn': 8.77}","{'day': 8.82, 'night': 3.79, 'eve': 4.25, 'morn': 5.44}",1024,75,5.08,8.69,127,15.61,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,2.0,5.27,Uzes,44.01,4.42,,9.67,5.91,10.61,5.91,6.55,8.77,3.12625,10.92375,2.1733333333333333,45.5,365
2025-02-09 11:00:00+00:00,1739083803,1739120588,1739107740,1739077980,0.4,There will be partly cloudy today,"{'day': 10.78, 'min': 3.51, 'max': 11.63, 'night': 6.4, 'eve': 7.29, 'morn': 3.51}","{'day': 9.38, 'night': 3.79, 'eve': 4.77, 'morn': 0.39}",1030,56,2.32,5.71,18,10.54,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",44,0.0,2.0,,Uzes,44.01,4.42,,10.78,3.51,11.63,6.4,7.29,3.51,3.12625,10.92375,2.1733333333333333,45.5,365
2025-02-10 11:00:00+00:00,1739170123,1739207072,1739198460,1739167080,0.43,Expect a day of partly cloudy with rain,"{'day': 8.92, 'min': 4.08, 'max': 10.04, 'night': 8.2, 'eve': 8.19, 'morn': 4.08}","{'day': 8.46, 'night': 8.2, 'eve': 7.26, 'morn': 1.4}",1029,67,2.95,3.39,23,8.41,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",99,0.62,2.0,0.39,Uzes,44.01,4.42,,8.92,4.08,10.04,8.2,8.19,4.08,3.12625,10.92375,2.1733333333333333,45.5,365
2025-02-03 11:00:00+00:00,1738565841,1738601723,1738574400,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 8.87, 'min': 3.16, 'max': 12.2, 'night': 5.05, 'eve': 11.31, 'morn': 3.56}","{'day': 5.64, 'night': 2.24, 'eve': 9.8, 'morn': -0.29}",1024,53,-0.08,6.59,9,13.72,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.01,,Nimes,43.84,4.36,,8.87,3.16,12.2,5.05,11.31,3.56,4.05125,11.67125,2.4166666666666665,47.375,292
2025-02-04 11:00:00+00:00,1738652171,1738688206,1738662180,1738624380,0.22,Expect a day of partly cloudy with clear spells,"{'day': 9.82, 'min': 3.06, 'max': 12.41, 'night': 6.27, 'eve': 9, 'morn': 3.37}","{'day': 8.34, 'night': 4.5, 'eve': 8.63, 'morn': 0.69}",1027,51,0.31,3.31,349,7.53,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",24,0.0,1.84,,Nimes,43.84,4.36,,9.82,3.06,12.41,6.27,9.0,3.37,4.05125,11.67125,2.4166666666666665,47.375,292
2025-02-05 11:00:00+00:00,1738738499,1738774690,1738750260,1738715580,0.25,There will be clear sky today,"{'day': 10.42, 'min': 3.41, 'max': 12.69, 'night': 6.02, 'eve': 9.47, 'morn': 4}","{'day': 8.67, 'night': 2.94, 'eve': 6.07, 'morn': 1.43}",1033,44,-1.1,7.68,15,17.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.96,,Nimes,43.84,4.36,,10.42,3.41,12.69,6.02,9.47,4.0,4.05125,11.67125,2.4166666666666665,47.375,292
2025-02-06 11:00:00+00:00,1738824826,1738861173,1738838760,1738806660,0.29,There will be clear sky today,"{'day': 9.51, 'min': 3.4, 'max': 11.37, 'night': 5.29, 'eve': 6.62, 'morn': 4.05}","{'day': 6.63, 'night': 2.68, 'eve': 3.66, 'morn': 0.3}",1030,50,-0.2,6.04,10,13.3,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.0,,Nimes,43.84,4.36,,9.51,3.4,11.37,5.29,6.62,4.05,4.05125,11.67125,2.4166666666666665,47.375,292
2025-02-07 11:00:00+00:00,1738911151,1738947657,1738927740,1738897620,0.33,"You can expect partly cloudy in the morning, with rain in the afternoon","{'day': 10.74, 'min': 3.18, 'max': 10.74, 'night': 8.43, 'eve': 8.8, 'morn': 3.18}","{'day': 9.49, 'night': 5.13, 'eve': 5.45, 'morn': 1.18}",1021,62,3.85,9.03,128,14.35,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.96,1.78,1.8,Nimes,43.84,4.36,,10.74,3.18,10.74,8.43,8.8,3.18,4.05125,11.67125,2.4166666666666665,47.375,292
2025-02-08 11:00:00+00:00,1738997475,1739034140,1739017500,1738988160,0.36,"You can expect rain in the morning, with partly cloudy in the afternoon","{'day': 9.39, 'min': 6.34, 'max': 10.24, 'night': 6.34, 'eve': 6.67, 'morn': 9.04}","{'day': 8.33, 'night': 4.05, 'eve': 4.19, 'morn': 5.71}",1024,77,5.59,8.52,122,15.17,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,2.0,5.09,Nimes,43.84,4.36,,9.39,6.34,10.24,6.34,6.67,9.04,4.05125,11.67125,2.4166666666666665,47.375,292
2025-02-09 11:00:00+00:00,1739083797,1739120623,1739107800,1739077980,0.4,There will be partly cloudy today,"{'day': 11.26, 'min': 4.31, 'max': 12.13, 'night': 7.34, 'eve': 8.94, 'morn': 4.31}","{'day': 9.8, 'night': 5.18, 'eve': 6.97, 'morn': 2.01}",1030,52,1.97,4.78,19,8.33,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",55,0.0,2.0,,Nimes,43.84,4.36,,11.26,4.31,12.13,7.34,8.94,4.31,4.05125,11.67125,2.4166666666666665,47.375,292
2025-02-10 11:00:00+00:00,1739170117,1739207106,1739198520,1739167020,0.43,"You can expect partly cloudy in the morning, with rain in the afternoon","{'day': 9.93, 'min': 5.55, 'max': 11.59, 'night': 9.03, 'eve': 9.53, 'morn': 5.55}","{'day': 9.24, 'night': 9.03, 'eve': 9.53, 'morn': 3.05}",1029,61,2.74,3.35,27,7.53,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.58,2.0,0.36,Nimes,43.84,4.36,,9.93,5.55,11.59,9.03,9.53,5.55,4.05125,11.67125,2.4166666666666665,47.375,292
2025-02-03 11:00:00+00:00,1738565845,1738601800,1738574460,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 9.29, 'min': 4.88, 'max': 13.92, 'night': 6.88, 'eve': 13.04, 'morn': 5.48}","{'day': 6.59, 'night': 4.36, 'eve': 11.81, 'morn': 2.15}",1024,55,0.77,5.57,3,11.58,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",1,0.0,2.01,,Aigues Mortes,43.57,4.19,,9.29,4.88,13.92,6.88,13.04,5.48,6.075,12.12375,3.766666666666666,52.875,8
2025-02-04 11:00:00+00:00,1738652176,1738688283,1738662300,1738624380,0.22,Expect a day of partly cloudy with clear spells,"{'day': 9.48, 'min': 5.37, 'max': 11.21, 'night': 8.28, 'eve': 9.6, 'morn': 5.66}","{'day': 8.81, 'night': 6.9, 'eve': 9.05, 'morn': 3.25}",1027,53,0.36,3.5,359,6.29,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",32,0.0,1.84,,Aigues Mortes,43.57,4.19,,9.48,5.37,11.21,8.28,9.6,5.66,6.075,12.12375,3.766666666666666,52.875,8
2025-02-05 11:00:00+00:00,1738738505,1738774766,1738750380,1738715580,0.25,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 10.26, 'min': 5.88, 'max': 13.26, 'night': 7.57, 'eve': 10.47, 'morn': 6.4}","{'day': 8.62, 'night': 4.97, 'eve': 9.06, 'morn': 4.24}",1033,49,-0.03,6.01,12,13.55,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.96,,Aigues Mortes,43.57,4.19,,10.26,5.88,13.26,7.57,10.47,6.4,6.075,12.12375,3.766666666666666,52.875,8
2025-02-06 11:00:00+00:00,1738824832,1738861248,1738838880,1738806660,0.29,"There will be partly cloudy until morning, then clearing","{'day': 9.82, 'min': 5.01, 'max': 12.21, 'night': 6.78, 'eve': 8.01, 'morn': 5.52}","{'day': 7.16, 'night': 3.69, 'eve': 5.14, 'morn': 2.3}",1030,55,1.19,5.57,11,11.81,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.0,,Aigues Mortes,43.57,4.19,,9.82,5.01,12.21,6.78,8.01,5.52,6.075,12.12375,3.766666666666666,52.875,8
2025-02-07 11:00:00+00:00,1738911158,1738947731,1738927860,1738897620,0.33,Expect a day of partly cloudy with rain,"{'day': 10.44, 'min': 4.73, 'max': 11.62, 'night': 10.64, 'eve': 10.79, 'morn': 4.73}","{'day': 9.52, 'night': 9.87, 'eve': 9.96, 'morn': 2.07}",1021,76,6.27,9.44,137,12.41,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,1.78,4.55,Aigues Mortes,43.57,4.19,,10.44,4.73,11.62,10.64,10.79,4.73,6.075,12.12375,3.766666666666666,52.875,8
2025-02-08 11:00:00+00:00,1738997483,1739034213,1739017620,1738988100,0.36,Expect a day of partly cloudy with rain,"{'day': 10.94, 'min': 8.55, 'max': 11.48, 'night': 8.55, 'eve': 9.73, 'morn': 10.59}","{'day': 10.1, 'night': 6.97, 'eve': 7.8, 'morn': 9.72}",1023,77,6.97,13.89,115,18.05,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,2.0,6.06,Aigues Mortes,43.57,4.19,,10.94,8.55,11.48,8.55,9.73,10.59,6.075,12.12375,3.766666666666666,52.875,8
2025-02-09 11:00:00+00:00,1739083806,1739120696,1739107920,1739077920,0.4,There will be partly cloudy today,"{'day': 11.22, 'min': 6.9, 'max': 12.17, 'night': 9.57, 'eve': 11.01, 'morn': 6.9}","{'day': 9.91, 'night': 7.72, 'eve': 9.81, 'morn': 4.17}",1030,58,3.12,5.28,20,9.31,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",90,0.0,2.0,,Aigues Mortes,43.57,4.19,,11.22,6.9,12.17,9.57,11.01,6.9,6.075,12.12375,3.766666666666666,52.875,8
2025-02-10 11:00:00+00:00,1739170127,1739207178,1739198640,1739167020,0.43,"You can expect partly cloudy in the morning, with rain in the afternoon","{'day': 10.88, 'min': 7.28, 'max': 11.12, 'night': 11.12, 'eve': 11.11, 'morn': 7.28}","{'day': 9.67, 'night': 10.35, 'eve': 10.47, 'morn': 4.34}",1029,63,4.06,4.65,23,8.38,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.56,2.0,0.69,Aigues Mortes,43.57,4.19,,10.88,7.28,11.12,11.12,11.11,7.28,6.075,12.12375,3.766666666666666,52.875,8
2025-02-03 11:00:00+00:00,1738565771,1738601759,1738574400,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 9.11, 'min': 6.24, 'max': 10.72, 'night': 7.85, 'eve': 10.32, 'morn': 6.54}","{'day': 5.11, 'night': 3.91, 'eve': 9, 'morn': 1.54}",1024,65,2.86,10.5,6,16.48,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",1,0.0,2.02,,Saintes Maries de la mer,43.45,4.43,,9.11,6.24,10.72,7.85,10.32,6.54,7.16,11.805,2.776666666666667,55.75,316
2025-02-04 11:00:00+00:00,1738652102,1738688241,1738662240,1738624320,0.22,Expect a day of partly cloudy with clear spells,"{'day': 9.88, 'min': 6.31, 'max': 11.84, 'night': 8.97, 'eve': 10.53, 'morn': 6.49}","{'day': 7.43, 'night': 6.48, 'eve': 9.23, 'morn': 2.51}",1027,59,2.34,7.56,357,13.05,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",47,0.0,1.8,,Saintes Maries de la mer,43.45,4.43,,9.88,6.31,11.84,8.97,10.53,6.49,7.16,11.805,2.776666666666667,55.75,316
2025-02-05 11:00:00+00:00,1738738432,1738774724,1738750320,1738715460,0.25,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 10.48, 'min': 6.66, 'max': 12.04, 'night': 8.92, 'eve': 10.68, 'morn': 7.32}","{'day': 8.99, 'night': 4.81, 'eve': 9.21, 'morn': 3.61}",1033,54,1.51,11.04,7,16.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.97,,Saintes Maries de la mer,43.45,4.43,,10.48,6.66,12.04,8.92,10.68,7.32,7.16,11.805,2.776666666666667,55.75,316
2025-02-06 11:00:00+00:00,1738824760,1738861206,1738838820,1738806540,0.29,"There will be partly cloudy until morning, then clearing","{'day': 9.43, 'min': 6.67, 'max': 11.51, 'night': 7.02, 'eve': 8.52, 'morn': 7.24}","{'day': 5.9, 'night': 3.57, 'eve': 5.66, 'morn': 2.59}",1029,60,2.02,9.93,4,15.33,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.07,,Saintes Maries de la mer,43.45,4.43,,9.43,6.67,11.51,7.02,8.52,7.24,7.16,11.805,2.776666666666667,55.75,316
2025-02-07 11:00:00+00:00,1738911086,1738947688,1738927860,1738897500,0.33,Expect a day of partly cloudy with rain,"{'day': 11.29, 'min': 6.06, 'max': 12.16, 'night': 11.17, 'eve': 11.38, 'morn': 6.58}","{'day': 10.54, 'night': 10.46, 'eve': 10.56, 'morn': 4.65}",1021,79,7.81,12.08,127,14.19,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",98,1.0,1.81,3.99,Saintes Maries de la mer,43.45,4.43,,11.29,6.06,12.16,11.17,11.38,6.58,7.16,11.805,2.776666666666667,55.75,316
2025-02-08 11:00:00+00:00,1738997411,1739034170,1739017620,1738988040,0.36,Expect a day of partly cloudy with rain,"{'day': 11.75, 'min': 10.05, 'max': 12.39, 'night': 10.05, 'eve': 11.58, 'morn': 11.02}","{'day': 10.89, 'night': 9.07, 'eve': 10.65, 'morn': 10.21}",1023,73,7.08,15.16,111,18.46,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,2.0,3.95,Saintes Maries de la mer,43.45,4.43,,11.75,10.05,12.39,10.05,11.58,11.02,7.16,11.805,2.776666666666667,55.75,316
2025-02-09 11:00:00+00:00,1739083734,1739120652,1739107920,1739077800,0.4,There will be partly cloudy today,"{'day': 11.24, 'min': 7.77, 'max': 12.01, 'night': 10.09, 'eve': 11.08, 'morn': 7.77}","{'day': 9.96, 'night': 8.8, 'eve': 9.89, 'morn': 3.87}",1029,59,3.48,7.68,1,10.87,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.18,2.0,,Saintes Maries de la mer,43.45,4.43,,11.24,7.77,12.01,10.09,11.08,7.77,7.16,11.805,2.776666666666667,55.75,316
2025-02-10 11:00:00+00:00,1739170056,1739207134,1739198580,1739166900,0.43,Expect a day of partly cloudy with rain,"{'day': 10.59, 'min': 7.52, 'max': 11.77, 'night': 11.47, 'eve': 11.3, 'morn': 7.52}","{'day': 9.51, 'night': 10.55, 'eve': 10.63, 'morn': 4.38}",1029,69,5.16,6.2,16,10.4,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.2,2.0,0.39,Saintes Maries de la mer,43.45,4.43,,10.59,7.52,11.77,11.47,11.3,7.52,7.16,11.805,2.776666666666667,55.75,316
2025-02-03 12:00:00+00:00,1738565973,1738602205,1738574820,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 15.55, 'min': 7.75, 'max': 16.5, 'night': 8.54, 'eve': 14.08, 'morn': 7.75}","{'day': 14.26, 'night': 6.97, 'eve': 12.98, 'morn': 4.6}",1023,42,2.7,6.41,347,10.16,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",14,0.0,2.06,,Collioure,42.53,3.08,,15.55,7.75,16.5,8.54,14.08,7.75,6.72625,13.02875,11.39,52.125,171
2025-02-04 12:00:00+00:00,1738652307,1738688685,1738662660,1738624560,0.22,Expect a day of partly cloudy with clear spells,"{'day': 14.33, 'min': 6.87, 'max': 14.64, 'night': 8.66, 'eve': 9.37, 'morn': 7.02}","{'day': 12.84, 'night': 7.63, 'eve': 9.37, 'morn': 5.85}",1027,39,-0.24,2.31,294,3.28,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",18,0.0,1.95,,Collioure,42.53,3.08,,14.33,6.87,14.64,8.66,9.37,7.02,6.72625,13.02875,11.39,52.125,171
2025-02-05 12:00:00+00:00,1738738639,1738775164,1738750860,1738715640,0.25,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 15.92, 'min': 7.19, 'max': 16.51, 'night': 8.73, 'eve': 10.93, 'morn': 7.36}","{'day': 14.46, 'night': 6.33, 'eve': 9.44, 'morn': 4.77}",1032,34,-1.13,5.5,346,10.52,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.12,,Collioure,42.53,3.08,,15.92,7.19,16.51,8.73,10.93,7.36,6.72625,13.02875,11.39,52.125,171
2025-02-06 12:00:00+00:00,1738824969,1738861644,1738839360,1738806720,0.29,"There will be partly cloudy until morning, then clearing","{'day': 13.75, 'min': 6.79, 'max': 13.85, 'night': 7.97, 'eve': 8.73, 'morn': 7.06}","{'day': 12.28, 'night': 7.24, 'eve': 8.73, 'morn': 5.37}",1028,42,-0.11,4.01,316,7.19,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.17,,Collioure,42.53,3.08,,13.75,6.79,13.85,7.97,8.73,7.06,6.72625,13.02875,11.39,52.125,171
2025-02-07 12:00:00+00:00,1738911298,1738948124,1738928460,1738897620,0.33,"There will be clear sky until morning, then partly cloudy","{'day': 10.1, 'min': 5.53, 'max': 10.89, 'night': 9.35, 'eve': 10.27, 'morn': 5.53}","{'day': 8.97, 'night': 7.14, 'eve': 9.28, 'morn': 5.53}",1021,69,3.83,4.58,162,6.84,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",98,0.0,1.91,,Collioure,42.53,3.08,,10.1,5.53,10.89,9.35,10.27,5.53,6.72625,13.02875,11.39,52.125,171
2025-02-08 12:00:00+00:00,1738997626,1739034603,1739018220,1738988100,0.36,"The day will start with partly cloudy through the late morning hours, transitioning to rain","{'day': 7.39, 'min': 5.71, 'max': 9.3, 'night': 6.22, 'eve': 5.73, 'morn': 8.98}","{'day': 4.47, 'night': 3.03, 'eve': 2.1, 'morn': 8.52}",1022,91,5.13,5.47,305,7.78,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",100,1.0,2.0,24.57,Collioure,42.53,3.08,,7.39,5.71,9.3,6.22,5.73,8.98,6.72625,13.02875,11.39,52.125,171
2025-02-09 12:00:00+00:00,1739083952,1739121083,1739108520,1739077920,0.4,"The day will start with rain through the late morning hours, transitioning to partly cloudy","{'day': 9.51, 'min': 6.16, 'max': 9.81, 'night': 8.94, 'eve': 9.44, 'morn': 7.45}","{'day': 8.11, 'night': 8.46, 'eve': 8.21, 'morn': 4.69}",1030,82,5.82,4.78,309,7.81,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",100,1.0,2.0,9.27,Collioure,42.53,3.08,,9.51,6.16,9.81,8.94,9.44,7.45,6.72625,13.02875,11.39,52.125,171
2025-02-10 12:00:00+00:00,1739170276,1739207562,1739199180,1739167020,0.43,"You can expect partly cloudy in the morning, with rain in the afternoon","{'day': 12.73, 'min': 7.81, 'max': 12.73, 'night': 10.73, 'eve': 11.14, 'morn': 7.81}","{'day': 11.83, 'night': 10.23, 'eve': 10.56, 'morn': 7.81}",1029,68,6.22,2.99,167,3.98,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",87,0.68,2.0,0.33,Collioure,42.53,3.08,,12.73,7.81,12.73,10.73,11.14,7.81,6.72625,13.02875,11.39,52.125,171
2025-02-03 12:00:00+00:00,1738566238,1738602291,1738574940,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 11.46, 'min': 3.73, 'max': 13.12, 'night': 5.26, 'eve': 10.75, 'morn': 4.08}","{'day': 10.25, 'night': 2.97, 'eve': 9.6, 'morn': 0.82}",1026,61,4.21,5.98,295,10.17,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",6,0.0,2.06,,Carcassonne,43.21,2.35,,11.46,3.73,13.12,5.26,10.75,4.08,3.72625,11.2075,2.385,44.0,147
2025-02-04 12:00:00+00:00,1738652570,1738688772,1738662780,1738624860,0.22,There will be clear sky today,"{'day': 12.26, 'min': 3.55, 'max': 13.61, 'night': 5.88, 'eve': 7.85, 'morn': 3.72}","{'day': 10.82, 'night': 3.35, 'eve': 6.11, 'morn': 1.23}",1027,49,1.25,3.8,286,5.82,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",6,0.0,1.9,,Carcassonne,43.21,2.35,,12.26,3.55,13.61,5.88,7.85,3.72,3.72625,11.2075,2.385,44.0,147
2025-02-05 12:00:00+00:00,1738738900,1738775254,1738750920,1738715940,0.25,There will be clear sky today,"{'day': 11.18, 'min': 3.44, 'max': 12.02, 'night': 5.41, 'eve': 7.17, 'morn': 3.64}","{'day': 9.79, 'night': 2.73, 'eve': 4.68, 'morn': 0.21}",1035,55,1.9,6.82,299,11.19,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.1,,Carcassonne,43.21,2.35,,11.18,3.44,12.02,5.41,7.17,3.64,3.72625,11.2075,2.385,44.0,147
2025-02-06 12:00:00+00:00,1738825228,1738861736,1738839420,1738807020,0.29,Expect a day of partly cloudy with clear spells,"{'day': 11.11, 'min': 3.13, 'max': 12.28, 'night': 5.5, 'eve': 7.31, 'morn': 3.43}","{'day': 9.84, 'night': 3.48, 'eve': 5.59, 'morn': 0.41}",1029,60,3.1,4.92,297,6.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",9,0.0,1.84,,Carcassonne,43.21,2.35,,11.11,3.13,12.28,5.5,7.31,3.43,3.72625,11.2075,2.385,44.0,147
